pcs,lps,loss,entropy,repaired
0.3222172856330871,0.3388913869857788,0.8671780228614807,0.92375385761261,False
0.5448935627937317,0.2275532037019729,1.0022573471069336,0.7737215757369995,False
0.0215758681297302,0.4892120957374573,0.7039933204650879,0.9996641874313354,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.0680141746997833,0.4659928977489471,0.7277324199676514,0.9966605305671692,False
0.6871978044509888,0.1564011126756668,1.0946500301361084,0.6256299018859863,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.4762738645076751,0.2618630826473236,0.959374725818634,0.829544723033905,False
0.2661686837673187,0.3669156730175018,0.8350611925125122,0.9482743740081788,False
0.1738497018814087,0.4130751490592956,0.7838452458381653,0.9780870079994202,False
0.0001957714557647,0.4999020993709564,0.6932450532913208,1.0,True
0.9185349941253662,0.0407325066626071,1.2543665170669556,0.245640680193901,False
0.1111219823360443,0.444439023733139,0.7502508163452148,0.9910743236541748,True
0.1439014971256256,0.428049236536026,0.7676841020584106,0.9850106239318848,True
0.2677207887172699,0.3661396205425262,0.8359402418136597,0.947661817073822,False
0.2111303508281707,0.3944348394870758,0.8042740821838379,0.9676019549369812,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.0798200070858001,0.4600900113582611,0.7338533401489258,0.9953991770744324,False
0.1466292142868042,0.4266853928565979,0.7691468596458435,0.9844348430633544,False
0.4963243305683136,0.251837819814682,0.971790611743927,0.8141781091690063,False
0.0224799811840057,0.4887600243091583,0.7044503688812256,0.9996353983879088,False
0.0172993838787078,0.4913503229618072,0.7018343210220337,0.9997841119766236,True
0.5225421190261841,0.2387289404869079,0.9881681203842164,0.7929201126098633,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.0769881904125213,0.4615058600902557,0.73238205909729,0.9957202672958374,False
0.1554351449012756,0.4222823977470398,0.773881733417511,0.9825013279914856,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.0338551998138427,0.4830724000930786,0.710218071937561,0.999173104763031,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.2566663026809692,0.3716668486595154,0.829692542552948,0.951943337917328,False
0.0625657439231872,0.468717098236084,0.724919319152832,0.9971745014190674,False
0.8684747815132141,0.0657626017928123,1.218843698501587,0.3499077558517456,False
0.2601078152656555,0.3699460625648498,0.8316343426704407,0.9506306648254396,False
0.1362751722335815,0.4318624138832092,0.7636043429374695,0.9865621328353882,False
0.4809013903141022,0.2595492899417877,0.9622317552566528,0.8260655403137207,False
0.0632370114326477,0.4683814644813537,0.7252654433250427,0.9971134662628174,True
0.1271440684795379,0.4364279806613922,0.7587385177612305,0.9883073568344116,False
0.1566140949726104,0.4216929376125335,0.7745170593261719,0.9822338223457336,False
0.0912508070468902,0.4543745815753937,0.7398130893707275,0.9939851760864258,True
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.2099795639514923,0.3950102031230926,0.803638219833374,0.967956840991974,False
0.0494837760925293,0.4752581119537353,0.7181951403617859,0.9982329607009888,True
0.7598809599876404,0.1200594902038574,1.1435925960540771,0.5295318961143494,False
0.8449506759643555,0.0775246396660804,1.2023303508758545,0.3933964967727661,False
0.7206446528434753,0.1396776586771011,1.1170276403427124,0.5833940505981445,False
0.0216303765773773,0.4891848266124725,0.7040208578109741,0.9996623992919922,False
0.9059051275253296,0.047047421336174,1.2453557252883911,0.2737196981906891,False
0.068098098039627,0.4659509360790252,0.7277758121490479,0.9966522455215454,False
0.1216055750846862,0.4391971826553345,0.7557973265647888,0.9893063306808472,True
0.0395777225494384,0.4802111387252807,0.713131844997406,0.998869776725769,True
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.7712301015853882,0.1143849194049835,1.151339054107666,0.5130021572113037,False
0.0272721648216247,0.48636394739151,0.7068762183189392,0.999463438987732,True
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.5539080500602722,0.2230460196733474,1.0079724788665771,0.7656905651092529,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.04058438539505,0.4797077775001526,0.7136452794075012,0.9988116025924684,True
0.8527534604072571,0.0736232250928878,1.2077949047088623,0.3793017268180847,False
0.1165037155151367,0.4417481422424316,0.7530947327613831,0.9901868104934692,True
0.6644291877746582,0.1677854210138321,1.0795588493347168,0.6526135802268982,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.4257640242576599,0.2871179580688476,0.9285194873809814,0.8649691939353943,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.1524039208889007,0.4237980544567108,0.772249698638916,0.983179807662964,True
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.03134286403656,0.4843285679817199,0.7089413404464722,0.9992912411689758,True
0.1361442506313324,0.431927889585495,0.763534426689148,0.9865880608558656,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.2588004767894745,0.3705997765064239,0.8308963775634766,0.9511314630508424,False
0.4689923524856567,0.2655038237571716,0.954889178276062,0.834938645362854,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.1760934293270111,0.4119533002376556,0.7850649356842041,0.9775147438049316,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.1908571720123291,0.4045714139938354,0.7931221723556519,0.9735620021820068,False
0.3659052550792694,0.3170473873615265,0.8927431106567383,0.90114164352417,False
0.2623393535614013,0.3688303232192993,0.832895040512085,0.9497697353363036,False
0.5838062763214111,0.2080968767404556,1.0270624160766602,0.7378292083740234,False
0.2051128149032592,0.3974435925483703,0.8009532690048218,0.9694355726242064,False
0.3818326592445373,0.3090837001800537,0.9021784067153932,0.8921128511428833,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.0774601399898529,0.4612699449062347,0.7326270341873169,0.9956675171852112,True
0.3255757391452789,0.3372121751308441,0.8691269159317017,0.9221258759498596,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,False
0.1326271295547485,0.4336864352226257,0.7616578340530396,0.9872740507125854,True
0.0310072302818298,0.4844964146614074,0.7087709903717041,0.999306321144104,True
0.1001780927181243,0.449910968542099,0.7444901466369629,0.9927486181259156,False
0.7068026065826416,0.1465986967086792,1.107736587524414,0.6012626886367798,False
0.3015773296356201,0.3492113351821899,0.8552616238594055,0.9333617687225342,False
0.2430004179477691,0.3784997761249542,0.8220105171203613,0.9569755792617798,False
0.6775174140930176,0.16124127805233,1.0882196426391602,0.6372708082199097,False
0.7257429361343384,0.1371285319328308,1.1204605102539062,0.5766689777374268,False
0.159444123506546,0.4202779233455658,0.7760436534881592,0.981583058834076,True
0.3522438406944275,0.3238780498504638,0.8846990466117859,0.9085489511489868,False
