pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.3774891495704651,0.6887446045875549,0.8946173191070557,0.522110104560852,non-broken,non-broken
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,broken,non-repaired
0.7566150426864624,0.8783075213432312,0.5342063307762146,0.3847534954547882,non-broken,non-broken
0.0388031303882598,0.5194015502929688,0.9989136457443236,0.6739338040351868,non-broken,broken
0.3452303409576416,0.6726151704788208,0.9122321009635924,0.5353565812110901,broken,non-broken
0.2623313069343567,0.3688343167304992,0.949772834777832,0.832890510559082,repaired,repaired
0.2115105390548706,0.6057552695274353,0.9674842357635498,0.5929735898971558,non-broken,non-broken
0.9216905832290648,0.9608452916145324,0.2384030967950821,0.3349323868751526,non-broken,non-broken
0.6277490854263306,0.8138745427131653,0.6932954788208008,0.4277431070804596,non-broken,non-broken
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,non-repaired,non-repaired
0.3452303409576416,0.6726151704788208,0.9122321009635924,0.5353565812110901,broken,non-broken
0.1242354810237884,0.5621177554130554,0.9888375401496888,0.6329574584960938,non-broken,non-broken
0.6396604776382446,0.8198302388191223,0.6804482936859131,0.4236137866973877,non-broken,non-broken
0.5865965485572815,0.7932982444763184,0.7351307272911072,0.4422580003738403,non-broken,non-broken
0.1730365753173828,0.5865182876586914,0.9782925844192504,0.610366940498352,non-broken,non-broken
0.7129581570625305,0.8564791083335876,0.5933859944343567,0.3989049196243286,non-broken,non-broken
0.6828489303588867,0.8414244651794434,0.6308908462524414,0.4089096486568451,non-broken,non-broken
0.9238367080688475,0.9619183540344238,0.2334264367818832,0.3343220055103302,non-broken,non-broken
0.8085142970085144,0.0957428440451622,0.4553536176681518,1.1769829988479614,non-broken,non-repaired
0.3951544463634491,0.6975772380828857,0.8842322826385498,0.5149626731872559,non-broken,non-broken
0.7725359201431274,0.8862679600715637,0.5110713243484497,0.3796961903572082,non-broken,non-broken
0.3079244792461395,0.653962254524231,0.9304795861244202,0.5509905815124512,non-repaired,non-broken
0.6520314812660217,0.8260157704353333,0.6667383909225464,0.419359028339386,non-broken,non-broken
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,non-repaired,non-repaired
0.6500064134597778,0.8250032067298889,0.6690086126327515,0.4200531840324402,non-broken,non-broken
0.8295033574104309,0.9147517085075378,0.420407235622406,0.3620466589927673,non-broken,non-broken
0.8738637566566467,0.9369319081306458,0.3395057022571563,0.3487790524959564,non-broken,non-broken
0.788564920425415,0.8942824602127075,0.4868620634078979,0.3746598660945892,non-broken,non-broken
0.9190903902053832,0.9595451951026917,0.2443735748529434,0.3356731235980987,non-broken,non-broken
0.7044364213943481,0.8522182106971741,0.6042612791061401,0.4017162024974823,non-broken,non-broken
0.4370123744010925,0.2814938426017761,0.8574782609939575,0.935338258743286,non-broken,non-repaired
0.7711529731750488,0.8855764865875244,0.5131161212921143,0.3801333308219909,non-broken,non-broken
0.7489540576934814,0.8744770288467407,0.5450308322906494,0.3872066438198089,non-broken,non-broken
0.7392058372497559,0.8696029186248779,0.5585261583328247,0.3903466761112213,non-broken,non-broken
0.8208081126213074,0.910404086112976,0.4351196587085724,0.3646958172321319,non-broken,non-broken
0.9209200143814088,0.9604600071907043,0.2401791512966156,0.3351517915725708,non-broken,non-broken
0.2547597885131836,0.3726201057434082,0.9526626467704772,0.828618049621582,repaired,repaired
0.5477010011672974,0.7738505005836487,0.771238386631012,0.4563342630863189,non-broken,non-broken
0.2109846472740173,0.6054922938346863,0.9676470160484314,0.593208909034729,non-broken,non-broken
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,broken,non-repaired
0.3452303409576416,0.6726151704788208,0.9122321009635924,0.5353565812110901,broken,non-broken
0.6203008890151978,0.8101504445075989,0.701156735420227,0.4303415417671203,non-broken,non-broken
0.6278113126754761,0.813905656337738,0.6932291984558105,0.4277214407920837,non-broken,non-broken
0.8128540515899658,0.9064270257949828,0.4482848346233368,0.3671331703662872,non-broken,non-broken
0.095091164112091,0.4524543881416321,0.9934674501419068,0.7418226599693298,broken,non-repaired
0.4805451333522796,0.740272581577301,0.8263348340988159,0.4814665019512176,non-broken,non-broken
0.9185617566108704,0.0407190844416618,0.2455796003341674,1.2543857097625732,non-broken,non-repaired
0.5735266804695129,0.7867633700370789,0.7476240396499634,0.4469489753246307,non-broken,non-broken
0.0134416818618774,0.4932791590690613,0.999869704246521,0.6998906135559082,non-broken,repaired
0.2930446565151214,0.3534776866436004,0.937135636806488,0.8503657579421997,non-broken,non-repaired
0.3452303409576416,0.6726151704788208,0.9122321009635924,0.5353565812110901,non-broken,non-broken
0.7476881146430969,0.1261559575796127,0.5468007922172546,1.1353013515472412,non-broken,non-repaired
0.1401122808456421,0.4299438595771789,0.9857921600341796,0.7656552195549011,repaired,repaired
0.2130415439605713,0.3934792280197143,0.9670081734657288,0.8053306341171265,broken,non-repaired
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,broken,non-repaired
0.6327019929885864,0.8163509964942932,0.6879948973655701,0.4260221123695373,non-broken,non-broken
0.8318649530410767,0.9159324765205384,0.4163516163825989,0.3613298535346985,non-broken,non-broken
0.7202247381210327,0.1398876458406448,0.5839444398880005,1.1167452335357666,non-broken,non-repaired
0.8251901865005493,0.9125950932502748,0.4277479350566864,0.3633586764335632,non-broken,non-broken
0.7601004242897034,0.8800502419471741,0.5292165279388428,0.383641630411148,non-broken,non-broken
0.6236652135848999,0.1881674081087112,0.6976220607757568,1.052831530570984,non-broken,non-repaired
0.3452303409576416,0.3273848295211792,0.9122321009635924,0.8805869221687317,non-broken,repaired
0.8143843412399292,0.9071921706199646,0.4457732439041137,0.3666631877422333,non-broken,non-broken
0.2057439386844635,0.3971280753612518,0.9692457318305968,0.801301121711731,non-broken,repaired
0.4511308670043945,0.2744345664978027,0.8477562665939331,0.9439396262168884,non-broken,non-repaired
0.0801666975021362,0.4599166512489319,0.9953591227531432,0.7340336441993713,non-broken,repaired
0.317606121301651,0.6588030457496643,0.9259594678878784,0.5469006896018982,non-broken,non-broken
0.880656898021698,0.9403284192085266,0.3261397182941437,0.3467835187911987,non-broken,non-broken
0.3452303409576416,0.6726151704788208,0.9122321009635924,0.5353565812110901,broken,non-broken
