pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.0356611907482147,0.4821694195270538,0.9990824460983276,0.7111368179321289,repaired,repaired
0.9985312223434448,0.9992656111717224,0.0087047507986426,0.3136568665504455,non-broken,non-broken
0.9604796767234802,0.9802398085594176,0.1400917619466781,0.3240448236465454,broken,non-broken
0.208148568868637,0.3959257304668426,0.9685173630714417,0.802627444267273,repaired,repaired
1.0,1.0,8.299313947190967e-08,0.3132616579532623,broken,non-broken
0.9981380701065063,0.9990690350532532,0.01071616448462,0.3137628138065338,broken,non-broken
0.834769070148468,0.9173845052719116,0.4113285541534424,0.3604501187801361,broken,non-broken
0.9999960064888,0.9999979734420776,4.0331753552891314e-05,0.313262790441513,non-broken,non-broken
0.9531092643737792,0.9765546321868896,0.1603710651397705,0.3260902166366577,broken,non-broken
0.2389370501041412,0.3805314600467682,0.9584165811538696,0.8197351694107056,non-repaired,non-repaired
0.9990931749343872,0.9995465874671936,0.005689971614629,0.3135056495666504,broken,non-broken
0.7938984036445618,0.8969492316246033,0.4785924851894378,0.3729962706565857,non-repaired,non-broken
0.0348781645298004,0.517439067363739,0.9991223216056824,0.6758601069450378,repaired,non-broken
0.0599515736103057,0.5299757719039917,0.997405767440796,0.6636205911636353,non-repaired,broken
0.6670951843261719,0.8335475921630859,0.6495246887207031,0.4142247438430786,non-repaired,non-broken
1.0,1.0,3.935043935143767e-07,0.3132616579532623,broken,non-broken
0.9752601385116576,0.9876300692558287,0.0961238294839859,0.3199756741523742,broken,non-broken
0.5988911390304565,0.2005544453859329,0.7230355739593506,1.0367722511291504,non-repaired,non-repaired
0.9998462796211244,0.9999231100082396,0.0011613677488639,0.3133030533790588,non-broken,non-broken
0.9565219283103944,0.9782609343528748,0.1510964483022689,0.3251417875289917,broken,non-broken
0.9986932873725892,0.9993466734886168,0.0078547373414039,0.3136133253574371,non-broken,non-broken
0.9876688122749328,0.993834376335144,0.0541325770318508,0.3165930211544037,broken,non-broken
0.3899167478084564,0.6949583888053894,0.8873667120933533,0.5170740485191345,repaired,non-broken
0.999931275844574,3.438349085627124e-05,0.0005593660171143,1.313211441040039,repaired,non-repaired
0.2236535549163818,0.6118267774581909,0.9636105298995972,0.5875599980354309,repaired,non-broken
0.6854287385940552,0.8427143692970276,0.6277762055397034,0.4080445766448974,broken,non-broken
0.9873223304748536,0.9936611652374268,0.0553994886577129,0.3166871070861816,broken,non-broken
0.9297043085098268,0.9648521542549132,0.2195846885442733,0.3326580822467804,broken,non-broken
0.7224060297012329,0.8612030148506165,0.5810796022415161,0.3958069980144501,repaired,non-broken
0.9951888918876648,0.99759441614151,0.0243929289281368,0.3145578503608703,broken,non-broken
0.94340717792511,0.9717035889625548,0.1857750862836837,0.3287994265556335,non-broken,non-broken
0.3862793743610382,0.6931396722793579,0.8895158767700195,0.5185441970825195,repaired,non-broken
0.9865975379943848,0.9932987689971924,0.0580272115767002,0.3168838918209076,non-broken,non-broken
0.9966024160385132,0.9983012080192566,0.0180796682834625,0.3141765594482422,non-broken,non-broken
0.9999979138374328,0.999998927116394,2.198829315602779e-05,0.3132622539997101,broken,non-broken
0.9998995661735536,0.9999498128890992,0.000789608224295,0.3132886588573456,non-broken,non-broken
0.3420478999614715,0.3289760649204254,0.91387677192688,0.8787249326705933,repaired,repaired
0.9700053334236144,0.9850026965141296,0.1123446300625801,0.3214173316955566,broken,non-broken
0.9999925494194032,0.999996304512024,7.254289084812626e-05,0.3132637441158294,broken,non-broken
0.9710775017738342,0.9855387210845948,0.1090939193964004,0.3211227059364319,non-broken,non-broken
0.7917884588241577,0.8958942294120789,0.4818770885467529,0.3736536502838135,repaired,non-broken
0.9998329281806946,0.9999164342880248,0.0012519434094429,0.3133066296577453,non-broken,non-broken
0.9937512874603271,0.9968756437301636,0.0305020976811647,0.3149460554122925,non-broken,non-broken
0.9999275207519532,0.9999637603759766,0.0005866615683771,0.3132811784744262,non-broken,non-broken
0.9998648166656494,0.9999324083328248,0.0010335795814171,0.3132980763912201,non-broken,non-broken
0.9999960064888,0.9999979734420776,4.0297090890817344e-05,0.313262790441513,non-broken,non-broken
0.0531102418899536,0.5265551209449768,0.997964322566986,0.6669446229934692,non-repaired,non-broken
0.941786289215088,0.970893144607544,0.1898927092552185,0.3292539119720459,broken,non-broken
0.9972379803657532,0.9986189603805542,0.0151105849072337,0.3140052855014801,non-broken,non-broken
0.9999908804893494,0.9999954700469972,8.767154940869659e-05,0.3132641017436981,non-broken,non-broken
0.9999999403953552,1.0,1.3293487199916854e-06,0.3132616579532623,non-broken,non-broken
0.9973359107971193,0.9986679553985596,0.0146441757678985,0.3139788806438446,non-broken,non-broken
0.9216195344924928,0.9608097672462464,0.2385670840740203,0.3349525928497314,broken,non-broken
0.99637371301651,0.9981868863105774,0.0191263109445571,0.3142382800579071,non-broken,non-broken
0.9995465874671936,0.0002267210657009,0.0030718534253537,1.3129302263259888,non-broken,non-repaired
0.9998605251312256,0.9999302625656128,0.0010631784098222,0.3132992088794708,non-broken,non-broken
0.6916285157203674,0.8458142280578613,0.6202167868614197,0.4059715270996094,broken,non-broken
0.3577145040035248,0.3211427628993988,0.9056198596954346,0.887914776802063,repaired,non-repaired
0.9565219283103944,0.9782609343528748,0.1510964483022689,0.3251417875289917,broken,non-broken
0.9997258186340332,0.9998629093170166,0.0019570495933294,0.3133354485034942,non-broken,non-broken
0.9999821186065674,0.9999910593032836,0.0001630694750929,0.3132665455341339,broken,non-broken
0.2164396941661834,0.6082198023796082,0.9659387469291688,0.5907716751098633,repaired,non-broken
0.973576843738556,0.9867883920669556,0.1014012247323989,0.3204368650913238,non-broken,non-broken
0.8712329268455505,0.9356164336204528,0.3446055054664612,0.3495543897151947,non-broken,non-broken
0.2401787936687469,0.3799106180667877,0.9579787850379944,0.8204300403594971,repaired,non-repaired
0.6300345659255981,0.8150172829627991,0.69085693359375,0.4269483089447021,non-repaired,non-broken
0.9318168759346008,0.9659084677696228,0.2145129591226577,0.332060694694519,non-broken,non-broken
0.2310135662555694,0.6155068278312683,0.9611536860466005,0.5842965245246887,non-repaired,non-broken
0.9998164772987366,0.999908208847046,0.0013630331959575,0.3133110702037811,non-broken,non-broken
0.9882057309150696,0.9941028952598572,0.0521555803716182,0.3164473474025726,broken,non-broken
0.8358582258224487,0.9179291129112244,0.4094343781471252,0.3601206243038177,broken,non-broken
1.0,1.0,1.82369461754206e-08,0.3132616579532623,broken,non-broken
0.6238220930099487,0.8119110465049744,0.6974565386772156,0.4291114807128906,non-broken,non-broken
0.8396637439727783,0.9198318719863892,0.4027713239192962,0.3589712679386139,non-broken,non-broken
1.0,1.0,-0.0,0.3132616579532623,broken,non-broken
0.1941546499729156,0.5970773100852966,0.9726346135139464,0.6007744669914246,repaired,non-broken
0.4669983983039856,0.2665008306503296,0.8363985419273376,0.953663170337677,non-repaired,non-repaired
0.7640074491500854,0.1179962754249572,0.5235736966133118,1.1464059352874756,repaired,non-repaired
0.999991238117218,0.9999955892562866,8.394559699809179e-05,0.3132641017436981,non-broken,non-broken
0.9837398529052734,0.0081300474703311,0.0681244283914566,1.301400661468506,broken,non-repaired
0.9912073016166688,0.9956036806106568,0.0407500080764293,0.3156339824199676,repaired,non-broken
0.3289784789085388,0.335510790348053,0.9204578399658204,0.8711041808128357,non-repaired,non-repaired
0.9868255257606506,0.9934127926826476,0.0572039932012558,0.3168219625949859,non-broken,non-broken
0.9687626361846924,0.9843813180923462,0.1160773187875747,0.3217590749263763,non-broken,non-broken
1.0,1.0,1.1092114249322549e-07,0.3132616579532623,non-broken,non-broken
0.9999778866767884,0.9999889135360718,0.0001979048101929,0.3132676780223846,broken,non-broken
0.9498616456985474,0.9749308228492736,0.1690263748168945,0.3269950151443481,non-broken,non-broken
0.9999995231628418,0.9999997615814208,5.744251666328637e-06,0.3132618367671966,broken,non-broken
1.0,1.0,2.448360021389817e-07,0.3132616579532623,non-broken,non-broken
0.9995454549789428,0.9997727274894714,0.0030783477704972,0.3133839964866638,non-broken,non-broken
0.9963987469673156,0.9981993436813354,0.0190122332423925,0.3142314851284027,non-broken,non-broken
0.9518937468528748,0.9759469032287598,0.1636295318603515,0.32642862200737,repaired,non-broken
0.9905153512954712,0.9952576756477356,0.0434370897710323,0.3158213496208191,non-broken,non-broken
0.9907111525535583,0.0046444488689303,0.0426806285977363,1.3064794540405271,non-broken,non-repaired
0.9847738742828368,0.9923869371414183,0.0645167827606201,0.3173795044422149,broken,non-broken
0.5215146541595459,0.760757327079773,0.7937785983085632,0.4660086333751678,non-broken,non-broken
0.984832763671875,0.9924163818359376,0.0643099322915077,0.317363440990448,non-broken,non-broken
1.0,1.0,1.0283887630357924e-10,0.3132616579532623,broken,non-broken
