pcs,lps,entropy,loss,judge_fairness,judge_correctness
1.0,1.0,1.3098977547088e-07,0.3132616579532623,broken,non-broken
1.0,1.0,6.619861778744962e-07,0.3132616579532623,broken,non-broken
0.1071702241897583,0.5535851120948792,0.9916990399360656,0.6409969925880432,repaired,broken
1.0,1.0,1.5648799530504356e-13,0.3132616579532623,broken,non-broken
1.0,1.0,1.498744350847403e-09,0.3132616579532623,broken,non-broken
0.9995705485343932,0.9997852444648744,0.0029262662865221,0.3133772015571594,non-broken,non-broken
0.999997615814209,0.9999988079071044,2.5612425815779716e-05,0.3132623434066772,broken,non-broken
0.3063935935497284,0.6531968116760254,0.9311805963516236,0.5516394376754761,broken,non-broken
1.0,1.0,1.0017132012762886e-08,0.3132616579532623,broken,non-broken
1.0,1.0,6.577974276389398e-11,0.3132616579532623,broken,non-broken
0.9990441799163818,0.9995220899581908,0.0059613548219203,0.3135188817977905,broken,non-broken
0.5100449323654175,0.7550225257873535,0.8032201528549194,0.4702964723110199,non-repaired,non-broken
1.0,1.0,1.8896337482846923e-28,0.3132616579532623,broken,non-broken
0.8438646793365479,0.921932339668274,0.3953336179256439,0.3577061593532562,broken,non-broken
0.825156033039093,0.9125780463218688,0.4278056621551513,0.3633691072463989,repaired,non-broken
0.7059535980224609,0.8529767990112305,0.6023404598236084,0.401214450597763,repaired,non-broken
0.9192196726799012,0.959609866142273,0.2440782040357589,0.3356362879276275,non-broken,non-broken
0.9910813570022584,0.9955406785011292,0.0412418842315673,0.3156680762767792,broken,non-broken
0.970884084701538,0.985442042350769,0.1096824705600738,0.3211758732795715,broken,non-broken
0.9958316087722778,0.9979158043861388,0.0215662457048892,0.3143844604492187,broken,non-broken
0.9999628067016602,0.99998140335083,0.0003191484720446,0.3132716715335846,non-broken,non-broken
0.3248344659805298,0.6624172329902649,0.9224867820739746,0.5438620448112488,repaired,non-broken
0.447325199842453,0.2763374149799347,0.850412130355835,0.9416164755821228,non-repaired,non-repaired
0.9999997615814208,0.9999998807907104,2.7606588446360547e-06,0.3132617473602295,broken,non-broken
1.0,1.0,2.589996483948198e-07,0.3132616579532623,broken,non-broken
1.0,1.0,1.5401959010136342e-15,0.3132616579532623,broken,non-broken
1.0,1.0,5.44306260508165e-07,0.3132616579532623,non-broken,non-broken
1.0,1.0,9.958824043199144e-11,0.3132616579532623,broken,non-broken
0.9468209147453308,0.9734104871749878,0.1769890785217285,0.3278440237045288,non-broken,non-broken
0.9810084700584412,0.9905042052268982,0.0774315744638443,0.3184048235416412,non-broken,non-broken
0.3367613852024078,0.3316192924976349,0.9165722727775574,0.875637412071228,non-broken,non-repaired
1.0,1.0,4.505712141928966e-28,0.3132616579532623,broken,non-broken
0.5675193667411804,0.7837596535682678,0.7532427906990051,0.4491183161735534,repaired,non-broken
1.0,1.0,3.986707781677979e-07,0.3132616579532623,broken,non-broken
