pcs,lps,loss,entropy,broken
1.4178583428574236,1.3951276855770625,-1.3623682849480534,-1.4797222224261513,False
-1.939503758241435,-0.810988237814079,0.8253998087449287,1.4253986395585523,True
1.517246861251707,1.5054597260340787,-1.4553107910064689,-1.5827457060707615,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
1.1672741001223568,1.129837233111079,-1.1311817370684747,-1.2255090965560662,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-1.4516694391615954,-1.1315663810359984,1.1506715663079803,1.2979463909941322,True
1.5445053378933917,1.536225930001103,-1.4808950221350698,-1.6116315272852346,False
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
0.21201583629014553,0.2893325553955883,-0.32700937329384644,-0.16265800034166328,False
-1.4516694391615954,-1.1315663810359984,1.1506715663079803,1.2979463909941322,True
-1.4516694391615954,-0.6179753149091499,0.6265050886883687,1.2979463909941322,True
0.27425936297435244,-1.7469600045293638,1.7608115871431673,-0.238901797848898,False
1.0066057395833798,0.9694782516397454,-0.9861165749184154,-1.0610743206969386,False
-1.3764185951747125,-1.1580339829675044,1.177279963021802,1.2654742006361555,True
1.2151554909312297,1.1791002673230198,-1.174939818182988,-1.274054150890099,True
-1.7418058656471327,-1.028981505689393,1.0472019451845243,1.390932475493802,False
-0.7077526067247695,-0.27547249892689407,0.26622877289763786,0.8261741567781606,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.020599725787169815,-1.6371905203068569,1.6532591199094722,0.11813788597990456,False
0.7778795623924465,0.7543766071295445,-0.7852378534021253,-0.8197664156884431,True
0.6196439049453465,0.6146693783645171,-0.6509473212755722,-0.6456638209742946,True
-0.15293333486560254,0.0402440618723494,-0.06930800802526597,0.27102812286572703,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
-0.24434408212128247,-0.01650802759842863,-0.00958413291372441,0.372680735641621,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-1.3764185951747125,-1.1580339829675044,1.177279963021802,1.2654742006361555,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
1.4770604968100238,1.4604993611779677,-1.4176623106631552,-1.540733934933774,False
0.9294728191919455,0.8952060171509888,-0.9175679570192664,-0.9808437121023711,True
1.4013270231723707,1.377057303022106,-1.3469667278255857,-1.4628183119633091,True
0.8736313579197907,0.8425358736782618,-0.8684366545977131,-0.9220783918965485,False
1.4661730459869615,1.4484003124533462,-1.4074784970423393,-1.5294463067598436,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-1.3764185951747125,-0.5863097167200017,0.5936180765224551,1.2654742006361555,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
0.5656373256674875,-1.8589610852433045,1.8699615812775336,-0.5846060511953902,True
1.0641003217254772,1.0259858292611923,-1.0376930162315077,-1.1202709058463107,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-1.3764185951747125,-0.5863097167200017,0.5936180765224551,1.2654742006361555,True
-1.3764185951747125,-0.5863097167200017,0.5936180765224551,1.2654742006361555,True
-1.3788018797751591,-0.5873211254812376,0.5946697796475479,1.266555987046166,False
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
1.4432724951776421,1.4230643695634817,-1.3860789896058978,-1.5058103585086013,False
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
0.6246099949471456,0.6189404357702395,-0.6550968118812354,-0.6512340366228853,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-1.4516694391615954,-0.6179753149091499,0.6265050886883687,1.2979463909941322,True
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
0.8043355443533738,0.778462385573356,-0.8080869595486553,-0.84824431943972,False
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-1.3764185951747125,-1.1580339829675044,1.177279963021802,1.2654742006361555,True
0.9010644251908694,0.8682952201395102,-0.892519328762526,-0.9510249794393335,False
0.1692926734117144,0.2581391675187353,-0.2951673454393385,-0.11037099467165465,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
-0.9161323041471607,-0.37882851433675946,0.37608168945029513,0.9917532610471665,True
0.04419385415193764,0.16999782654785758,-0.2045054358707962,0.041168645679430224,True
-1.3764185951747125,-1.1580339829675044,1.177279963021802,1.2654742006361555,True
1.5461758513159243,1.5381180656983626,-1.482464031885176,-1.6134142348319018,False
0.05229477318007201,0.17556239908087215,-0.21025777597052012,0.0314616455697983,True
-1.0926797376380948,-1.257514165915475,1.2769823353706493,1.1119322159382896,False
0.9322319021016559,0.897832378882355,-0.9200071405663077,-0.9837316183222934,True
-0.3564866439904044,-1.5162888627875601,1.534156222881255,0.4923565611264785,True
1.1682427169132614,1.130827097053601,-1.1320643114486935,-1.2264924267809227,True
0.670868880942326,0.6590789380710337,-0.6939577433794984,-0.7027750936278921,False
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
-0.3564866439904044,-0.08341907297481754,0.06123891980442893,0.4923565611264785,True
0.26577101683206666,0.3293678976259158,-0.3676844022450829,-0.22851326030468044,False
-0.4673389929975861,-0.14677939496927678,0.12866271524822562,0.6047097209068099,False
