pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.9446199536323548,0.972309947013855,0.1826717555522918,0.3284597396850586,non-broken,non-broken
0.9999999403953552,1.0,9.694932714410245e-07,0.3132616579532623,non-broken,non-broken
1.0,1.0,2.1123824911484235e-09,0.3132616579532623,non-broken,non-broken
0.999955713748932,0.9999778270721436,0.0003740539541468,0.3132735788822174,non-broken,non-broken
1.0,1.0,2.9296839260117835e-11,0.3132616579532623,non-broken,non-broken
0.5338310599327087,0.7669155597686768,0.7833495736122131,0.4614384472370147,broken,non-broken
0.6884654760360718,0.8442327380180359,0.6240866184234619,0.4070280790328979,repaired,non-broken
0.9999222755432128,0.9999611377716064,0.0006252579041756,0.3132825791835785,non-broken,non-broken
1.0,1.0,1.17397722944855e-13,0.3132616579532623,non-broken,non-broken
1.0,1.0,7.752657646924646e-18,0.3132616579532623,broken,non-broken
0.9998407363891602,0.99992036819458,0.0011989191407337,0.3133045136928558,non-broken,non-broken
1.0,1.0,6.968782031435694e-07,0.3132616579532623,non-broken,non-broken
0.804932713508606,0.902466356754303,0.4611282348632812,0.3695740103721618,repaired,broken
0.997236967086792,0.0013815219281241,0.0151155330240726,1.3112425804138184,non-broken,non-repaired
0.570871114730835,0.7854355573654175,0.7501174211502075,0.447906881570816,repaired,non-broken
1.0,1.0,7.337330742984705e-11,0.3132616579532623,non-broken,non-broken
0.9993793964385986,0.9996896982192992,0.0040641520172357,0.3134286105632782,non-broken,non-broken
0.9959474205970764,0.9979737401008606,0.0210494995117187,0.314353197813034,non-broken,non-broken
0.9905616641044616,0.9952808022499084,0.0432581938803195,0.3158088326454162,non-broken,non-broken
0.6111158132553101,0.805557906627655,0.7106720209121704,0.4335632026195526,repaired,non-broken
1.0,1.0,1.6973238814443905e-07,0.3132616579532623,non-broken,non-broken
1.0,1.0,8.446101418257967e-08,0.3132616579532623,non-broken,non-broken
0.9997589588165284,0.9998794794082642,0.0017425622791051,0.3133264780044555,non-broken,non-broken
0.5396455526351929,0.7698227763175964,0.7783200740814209,0.4592932760715484,non-broken,non-broken
0.999995231628418,0.999997615814209,4.8086338210850954e-05,0.3132629692554474,non-broken,non-broken
1.0,1.0,4.665384190083444e-10,0.3132616579532623,non-broken,non-broken
1.0,1.0,1.456772656808999e-20,0.3132616579532623,broken,non-broken
0.7136777639389038,0.1431611180305481,0.5924580097198486,1.112346053123474,repaired,repaired
0.804932713508606,0.902466356754303,0.4611282348632812,0.3695740103721618,broken,non-broken
0.996215283870697,0.9981076717376708,0.0198450572788715,0.3142809569835663,non-broken,non-broken
0.9999995231628418,0.9999997615814208,5.319115643942496e-06,0.3132618367671966,non-broken,non-broken
0.0122392773628234,0.4938803315162658,0.999891996383667,0.6992855668067932,broken,repaired
1.0,1.0,1.485971523607077e-07,0.3132616579532623,non-broken,non-broken
1.0,1.0,4.069079448387747e-11,0.3132616579532623,non-broken,non-broken
1.0,1.0,9.360284991544177e-08,0.3132616579532623,non-broken,non-broken
0.1377884447574615,0.431105762720108,0.9862611293792723,0.7644127607345581,repaired,repaired
0.9998661875724792,0.999933123588562,0.0010245338780805,0.3132977187633514,non-broken,non-broken
