pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.8854226469993591,0.9427112936973572,0.3165866136550903,0.3453893065452575,broken,non-broken
1.0,1.0,2.121313613656639e-08,0.3132616579532623,non-broken,non-broken
1.0,1.0,9.056726923972748e-09,0.3132616579532623,non-broken,non-broken
1.0,1.0,2.233922202776739e-08,0.3132616579532623,non-broken,non-broken
0.318114161491394,0.659057080745697,0.9257181286811828,0.5466867089271545,broken,non-broken
0.999999701976776,0.9999998807907104,4.154600446781842e-06,0.3132617473602295,non-broken,non-broken
1.0,1.0,2.4619695863132208e-17,0.3132616579532623,broken,non-broken
0.9994325041770936,0.9997162222862244,0.0037526446394622,0.3134143352508545,broken,non-broken
1.0,1.0,1.0641128866950568e-08,0.3132616579532623,non-broken,non-broken
0.9999854564666748,0.9999927282333374,0.0001344778138445,0.3132655620574951,non-broken,non-broken
0.9999998211860656,0.9999998807907104,2.127316747646546e-06,0.3132617473602295,non-broken,non-broken
0.9999997615814208,0.9999998807907104,2.2804968011769233e-06,0.3132617473602295,non-broken,non-broken
0.98210608959198,0.99105304479599,0.0737282037734985,0.3181056678295135,non-broken,non-broken
0.6236750483512878,0.8118374943733215,0.6976116895675659,0.429162859916687,repaired,non-broken
0.3462639153003692,0.6731319427490234,0.9116944670677184,0.5349283218383789,repaired,non-broken
0.9999995231628418,0.9999997615814208,5.206658897805028e-06,0.3132618367671966,non-broken,non-broken
0.9999449253082277,0.9999724626541138,0.0004569870943669,0.313276469707489,non-broken,non-broken
1.0,1.0,3.2845081499423626e-14,0.3132616579532623,non-broken,non-broken
0.9999997615814208,0.9999998807907104,2.5799308787100017e-06,0.3132617473602295,non-broken,non-broken
0.9988440871238708,0.9994220733642578,0.0070506292395293,0.3135727345943451,non-broken,non-broken
0.998717725276947,0.9993588328361512,0.0077251722104847,0.313606709241867,non-broken,non-broken
0.9465385675430298,0.9732692837715148,0.1777216643095016,0.3279229700565338,non-broken,broken
1.0,1.0,1.15392353450261e-08,0.3132616579532623,non-broken,non-broken
0.9702862501144408,0.9851431250572203,0.1114957630634307,0.3213401436805725,non-broken,non-broken
0.9856706857681274,0.9928353428840636,0.0613466687500476,0.3171356618404388,non-broken,non-broken
0.8656508922576904,0.9328254461288452,0.3552901148796081,0.3512043058872223,non-broken,non-broken
0.9999999403953552,1.0,9.480287417318324e-07,0.3132616579532623,non-broken,non-broken
1.0,1.0,9.149216850646669e-16,0.3132616579532623,non-broken,non-broken
1.0,1.0,2.103776779449618e-07,0.3132616579532623,non-broken,non-broken
0.4257452487945556,0.7128726243972778,0.8649815320968628,0.5027628540992737,non-repaired,non-broken
1.0,1.0,1.2933369653023165e-12,0.3132616579532623,non-broken,non-broken
0.9998692870140076,0.9999346733093262,0.0010029620025306,0.3132968544960022,broken,non-broken
0.9597534537315368,0.979876697063446,0.1421319991350174,0.3242458403110504,non-broken,non-broken
0.9421007633209229,0.9710503816604614,0.1890966594219207,0.3291656374931335,repaired,non-broken
0.8741545677185059,0.9370772838592528,0.3389393091201782,0.3486934304237366,non-broken,non-broken
0.9993342757225036,0.9996671676635742,0.0043256622739136,0.3134407997131347,non-broken,non-broken
0.9983410239219666,0.9991705417633056,0.0096866795793175,0.31370809674263,broken,non-broken
0.1992911398410797,0.5996455550193787,0.9711575508117676,0.5984580516815186,repaired,non-broken
0.9997645020484924,0.9998822212219238,0.001706700422801,0.3133250176906585,non-broken,non-broken
0.9327073693275452,0.9663536548614502,0.2123605906963348,0.3318092226982116,broken,non-broken
0.999997079372406,0.9999985694885254,3.0491855795844455e-05,0.3132625222206116,non-broken,non-broken
1.0,1.0,5.7812705733795156e-08,0.3132616579532623,non-broken,non-broken
1.0,1.0,5.7171664735733436e-08,0.3132616579532623,non-broken,non-broken
0.9994034171104432,0.9997016787528992,0.0039234953001141,0.3134221732616424,repaired,broken
0.3035029470920563,0.3482485115528106,0.9324941039085388,0.8563690185546875,non-repaired,repaired
0.4024610221385956,0.2987695038318634,0.8797814846038818,0.9144892692565918,broken,non-repaired
0.6954374313354492,0.1522812843322754,0.6155198812484741,1.1001397371292114,repaired,non-repaired
0.998326301574707,0.9991631507873536,0.0097617506980896,0.3137121200561523,non-broken,non-broken
1.0,1.0,6.825054583714518e-07,0.3132616579532623,non-broken,non-broken
0.5063101053237915,0.7531550526618958,0.8062390685081482,0.4716993868350982,broken,non-broken
1.0,1.0,2.9106187682259588e-08,0.3132616579532623,non-broken,non-broken
0.9186389446258544,0.9593194723129272,0.2454037070274353,0.3358018696308136,non-broken,non-broken
0.979091465473175,0.98954576253891,0.0837898701429367,0.3189279437065124,repaired,non-broken
1.0,1.0,2.289743061822946e-09,0.3132616579532623,non-broken,non-broken
1.0,1.0,7.352746820288303e-07,0.3132616579532623,non-broken,non-broken
0.9949353337287904,0.9974676370620728,0.025490827858448,0.3146263360977173,non-broken,non-broken
1.0,1.0,3.487009509264838e-12,0.3132616579532623,non-broken,non-broken
0.9977466464042664,0.9988732933998108,0.0126587953418493,0.3138681948184967,non-broken,non-broken
0.9968073964118958,0.9984037280082704,0.0171325784176588,0.314121276140213,non-broken,non-broken
1.0,1.0,3.1526027583850605e-14,0.3132616579532623,non-broken,non-broken
1.0,1.0,1.610037277111065e-11,0.3132616579532623,non-broken,non-broken
0.9999998211860656,0.9999998807907104,1.7739723716658773e-06,0.3132617473602295,non-broken,non-broken
1.0,1.0,4.133417444581421e-15,0.3132616579532623,non-broken,non-broken
0.1237627267837524,0.5618813633918762,0.9889225959777832,0.633179247379303,broken,non-broken
1.0,1.0,3.0532798511728736e-11,0.3132616579532623,non-broken,non-broken
1.0,1.0,6.569031540948346e-08,0.3132616579532623,non-broken,non-broken
0.2663498520851135,0.6331749558448792,0.9482030868530272,0.5688139200210571,repaired,non-broken
0.9999989867210388,0.9999995231628418,1.1688676750054585e-05,0.3132619857788086,non-broken,non-broken
0.9999997615814208,0.9999998807907104,3.3564060686330777e-06,0.3132617473602295,non-broken,non-broken
0.9999997615814208,0.9999998807907104,3.2073498914542142e-06,0.3132617473602295,non-broken,non-broken
0.999689757823944,0.9998449087142944,0.0021866864990442,0.3133451342582702,non-broken,non-broken
0.9643374681472778,0.9821687340736388,0.1290841102600097,0.3229785561561584,non-broken,non-broken
1.0,1.0,7.46705544618642e-11,0.3132616579532623,non-broken,non-broken
0.8087317943572998,0.90436589717865,0.4550012350082397,0.3684017658233642,non-repaired,non-broken
0.834949254989624,0.917474627494812,0.4110155701637268,0.3603955805301666,non-repaired,non-broken
0.9552354216575624,0.9776176810264589,0.1546152383089065,0.3254990577697754,non-broken,non-broken
