pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.5331279635429382,0.7665640115737915,0.7839531898498535,0.461698442697525,non-broken,non-broken
0.3461798131465912,0.6730899214744568,0.9117382764816284,0.5349631309509277,non-broken,non-broken
0.617855429649353,0.8089277148246765,0.7037092447280884,0.4311974048614502,non-broken,non-broken
0.5037286281585693,0.7518643140792847,0.8083099126815796,0.4726708829402923,non-broken,non-broken
0.3910109102725982,0.6955054402351379,0.886715829372406,0.5166323781013489,non-repaired,non-broken
0.8188742399215698,0.9094371199607848,0.4383458793163299,0.365287184715271,non-broken,non-broken
0.3871021270751953,0.6935510635375977,0.8890317678451538,0.518211305141449,non-broken,non-broken
0.4937094748020172,0.7468547224998474,0.8162252902984619,0.4764565229415893,repaired,non-broken
0.1214159727096557,0.5607079863548279,0.9893397092819214,0.6342807412147522,non-broken,non-broken
0.3804106414318084,0.6902053356170654,0.8929362893104553,0.520922839641571,non-broken,non-broken
0.2600865960121155,0.6300432682037354,0.9506388902664183,0.5715358257293701,repaired,non-broken
0.6594028472900391,0.8297014236450195,0.658387303352356,0.4168401956558227,non-broken,non-broken
0.2593539953231811,0.3703230023384094,0.9509198069572448,0.8312087655067444,non-broken,non-repaired
0.2762221693992615,0.3618888854980469,0.9442400336265564,0.8407654166221619,repaired,non-repaired
0.8467835187911987,0.9233917593955994,0.3901138305664062,0.3568292558193207,non-broken,non-broken
0.0143744945526123,0.4928127527236938,0.999850869178772,0.7003602385520935,non-repaired,non-repaired
0.1458988785743713,0.5729494690895081,0.9845900535583496,0.6228562593460083,broken,non-broken
0.7528507113456726,0.8764253258705139,0.5395495295524597,0.3859573304653168,non-broken,non-broken
0.8570358157157898,0.9285179376602172,0.371430367231369,0.3537634611129761,non-broken,non-broken
0.0358729064464569,0.4820635616779327,0.999071478843689,0.7112444639205933,non-broken,non-repaired
0.2714257538318634,0.6357129216194153,0.9461843967437744,0.5666151642799377,repaired,non-broken
0.2399949133396148,0.619997501373291,0.9580438137054444,0.5803321599960327,repaired,non-broken
0.7694017887115479,0.8847008943557739,0.5156956315040588,0.3806873857975006,non-broken,non-broken
0.74205482006073,0.1289726048707962,0.5546138286590576,1.131481647491455,non-broken,non-repaired
0.4898510575294494,0.7449255585670471,0.8192223310470581,0.4779207110404968,non-broken,non-broken
0.7390336990356445,0.8695168495178223,0.558761715888977,0.3904023468494415,non-broken,non-broken
0.4030541181564331,0.7015270590782166,0.8794162273406982,0.5117907524108887,non-broken,non-broken
0.8128397464752197,0.90641987323761,0.4483082294464111,0.3671376407146454,non-broken,non-broken
0.6843593120574951,0.8421796560287476,0.6290695071220398,0.4084030389785766,non-broken,non-broken
0.8200755715370178,0.9100377559661864,0.4363437294960022,0.3649196922779083,non-broken,non-broken
0.3847202360630035,0.6923601031303406,0.8904303312301636,0.5191752910614014,non-broken,non-broken
0.7776094079017639,0.8888046741485596,0.5035108327865601,0.3780960738658905,non-broken,non-broken
0.8209868669509888,0.9104934334754944,0.4348207116127014,0.3646411597728729,non-broken,non-broken
0.5355676412582397,0.7677838206291199,0.7818546295166016,0.4607969522476196,broken,non-broken
0.8497151732444763,0.9248575568199158,0.3848274350166321,0.3559503853321075,non-broken,non-broken
0.4437431097030639,0.278128445148468,0.8528881072998047,0.9394328594207764,non-broken,non-repaired
0.898857831954956,0.949428915977478,0.2888179421424866,0.3414841294288635,non-broken,non-broken
0.7641554474830627,0.8820777535438538,0.5233588218688965,0.3823514282703399,non-broken,non-broken
0.3917596638202667,0.6958798170089722,0.886269211769104,0.5163304209709167,repaired,non-broken
0.7279233336448669,0.8639616370201111,0.5737687349319458,0.3940068781375885,non-broken,non-broken
0.4020907878875732,0.2989546060562134,0.8800092935562134,0.9142675399780272,non-broken,non-repaired
0.7329976558685303,0.1335011571645736,0.5669625401496887,1.1253550052642822,non-broken,non-repaired
0.7345388531684875,0.8672693967819214,0.5648795366287231,0.391857385635376,non-broken,non-broken
0.7785630822181702,0.8892815709114075,0.5020792484283447,0.3777959644794464,non-broken,non-broken
0.0330768823623657,0.4834615588188171,0.9992105960845948,0.709822416305542,non-broken,repaired
0.4153513014316559,0.2923243343830108,0.8717049360275269,0.9222341775894164,repaired,non-repaired
0.0832287967205047,0.458385556936264,0.9949974417686462,0.7356271743774414,non-broken,non-repaired
0.3391307592391968,0.6695653796195984,0.9153698086738586,0.5378895998001099,non-broken,non-broken
0.558647871017456,0.779323935508728,0.761400043964386,0.4523371756076813,non-broken,non-broken
0.3073316812515259,0.6536658406257629,0.9307515025138856,0.5512417554855347,non-broken,non-broken
0.8329662680625916,0.9164831638336182,0.4144514501094818,0.3609959781169891,non-broken,non-broken
0.5373036861419678,0.7686518430709839,0.7803540825843811,0.4601563215255737,non-broken,non-broken
0.869751513004303,0.9348757266998292,0.3474590182304382,0.3499916493892669,non-broken,non-broken
0.2775439918041229,0.3612280189990997,0.9436978101730348,0.8415173292160034,broken,non-repaired
0.7111390829086304,0.8555695414543152,0.5957252383232117,0.3995036780834198,non-broken,non-broken
0.5784991979598999,0.78924959897995,0.7429146766662598,0.4451596140861511,non-broken,non-broken
0.2192818820476532,0.6096409559249878,0.96503084897995,0.5895048379898071,broken,non-broken
0.6728894710540771,0.8364447355270386,0.6427474021911621,0.412263423204422,non-broken,non-broken
0.5861629247665405,0.2069185376167297,0.7355512380599976,1.0285758972167969,non-broken,non-repaired
0.3327763080596924,0.3336118459701538,0.918574035167694,0.8733144998550415,non-broken,non-repaired
0.6943206787109375,0.8471603393554688,0.616901159286499,0.4050741195678711,non-broken,non-broken
0.1952058970928192,0.4023970663547516,0.9723355174064636,0.7955057621002197,non-broken,non-repaired
0.1708995699882507,0.5854498147964478,0.9788280725479126,0.6113438010215759,non-broken,non-broken
0.8459293842315674,0.9229646921157836,0.3916458189487457,0.3570857048034668,non-broken,non-broken
0.7234849333763123,0.8617424964904785,0.5796571969985962,0.3954544365406036,non-broken,non-broken
0.806086540222168,0.903043270111084,0.4592737555503845,0.3692176043987274,non-broken,non-broken
0.1182067394256591,0.5591033697128296,0.9898971319198608,0.6357893943786621,repaired,non-broken
0.2847408354282379,0.3576295673847198,0.9406980276107788,0.8456182479858398,non-broken,non-repaired
0.3438283801078796,0.6719141602516174,0.9129587411880492,0.535938024520874,non-broken,non-broken
