pcs,lps,entropy,loss
0.03566119074821472,0.48216941952705383,0.9990824460983276,0.7111368179321289
0.9985312223434448,0.9992656111717224,0.008704750798642635,0.31365686655044556
0.9604796767234802,0.9802398085594177,0.14009176194667816,0.3240448236465454
0.20814856886863708,0.39592573046684265,0.9685173630714417,0.802627444267273
1.0,1.0,8.299313947190967e-08,0.31326165795326233
0.9981380701065063,0.9990690350532532,0.010716164484620094,0.3137628138065338
0.834769070148468,0.9173845052719116,0.4113285541534424,0.3604501187801361
0.9999960064888,0.9999979734420776,4.0331753552891314e-05,0.31326279044151306
0.9531092643737793,0.9765546321868896,0.1603710651397705,0.3260902166366577
0.23893705010414124,0.3805314600467682,0.9584165811538696,0.8197351694107056
0.9990931749343872,0.9995465874671936,0.00568997161462903,0.3135056495666504
0.7938984036445618,0.8969492316246033,0.47859248518943787,0.3729962706565857
0.034878164529800415,0.517439067363739,0.9991223216056824,0.6758601069450378
0.059951573610305786,0.5299757719039917,0.9974057674407959,0.6636205911636353
0.6670951843261719,0.8335475921630859,0.6495246887207031,0.4142247438430786
1.0,1.0,3.935043935143767e-07,0.31326165795326233
0.9752601385116577,0.9876300692558289,0.0961238294839859,0.31997567415237427
0.5988911390304565,0.20055444538593292,0.7230355739593506,1.0367722511291504
0.9998462796211243,0.9999231100082397,0.001161367748863995,0.31330305337905884
0.9565219283103943,0.9782609343528748,0.15109644830226898,0.3251417875289917
0.9986932873725891,0.9993466734886169,0.007854737341403961,0.31361332535743713
0.9876688122749329,0.993834376335144,0.054132577031850815,0.3165930211544037
0.3899167478084564,0.6949583888053894,0.8873667120933533,0.5170740485191345
0.999931275844574,3.438349085627124e-05,0.0005593660171143711,1.313211441040039
0.22365355491638184,0.6118267774581909,0.9636105298995972,0.5875599980354309
0.6854287385940552,0.8427143692970276,0.6277762055397034,0.40804457664489746
0.9873223304748535,0.9936611652374268,0.055399488657712936,0.31668710708618164
0.9297043085098267,0.9648521542549133,0.21958468854427338,0.3326580822467804
0.7224060297012329,0.8612030148506165,0.5810796022415161,0.3958069980144501
0.9951888918876648,0.99759441614151,0.024392928928136826,0.31455785036087036
0.9434071779251099,0.9717035889625549,0.18577508628368378,0.32879942655563354
0.3862793743610382,0.6931396722793579,0.8895158767700195,0.5185441970825195
0.9865975379943848,0.9932987689971924,0.05802721157670021,0.3168838918209076
0.9966024160385132,0.9983012080192566,0.018079668283462524,0.3141765594482422
0.9999979138374329,0.999998927116394,2.1988293156027794e-05,0.3132622539997101
0.9998995661735535,0.9999498128890991,0.0007896082242950797,0.3132886588573456
0.34204789996147156,0.3289760649204254,0.9138767719268799,0.8787249326705933
0.9700053334236145,0.9850026965141296,0.11234463006258011,0.32141733169555664
0.9999925494194031,0.9999963045120239,7.254289084812626e-05,0.31326374411582947
0.9710775017738342,0.9855387210845947,0.10909391939640045,0.3211227059364319
0.7917884588241577,0.8958942294120789,0.48187708854675293,0.3736536502838135
0.9998329281806946,0.9999164342880249,0.0012519434094429016,0.31330662965774536
0.9937512874603271,0.9968756437301636,0.03050209768116474,0.3149460554122925
0.9999275207519531,0.9999637603759766,0.000586661568377167,0.31328117847442627
0.9998648166656494,0.9999324083328247,0.0010335795814171433,0.3132980763912201
0.9999960064888,0.9999979734420776,4.0297090890817344e-05,0.31326279044151306
0.05311024188995361,0.5265551209449768,0.9979643225669861,0.6669446229934692
0.9417862892150879,0.970893144607544,0.1898927092552185,0.3292539119720459
0.9972379803657532,0.9986189603805542,0.015110584907233715,0.3140052855014801
0.9999908804893494,0.9999954700469971,8.767154940869659e-05,0.3132641017436981
0.9999999403953552,1.0,1.3293487199916854e-06,0.31326165795326233
0.9973359107971191,0.9986679553985596,0.01464417576789856,0.3139788806438446
0.9216195344924927,0.9608097672462463,0.23856708407402039,0.33495259284973145
0.99637371301651,0.9981868863105774,0.01912631094455719,0.3142382800579071
0.9995465874671936,0.0002267210657009855,0.0030718534253537655,1.3129302263259888
0.9998605251312256,0.9999302625656128,0.0010631784098222852,0.3132992088794708
