pcs,lps,entropy,loss,broken
0.7930252518020782,0.7930252554956749,-0.8122937314232905,-0.806747773206311,False
-0.1143404958990342,-0.11434049631803558,0.21113621705406121,0.10164288639391696,False
1.189042237012317,1.189042242033657,-1.2292069729026225,-1.1850766886041222,False
1.4363269112271195,1.4363266972627415,-1.4964636445786923,-1.4128778216546019,False
1.5089989569409001,1.5089987432500587,-1.5788610833908834,-1.4784830606526693,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
0.7930252518020782,0.7930252554956749,-0.8122937314232905,-0.806747773206311,False
0.36090709147329536,0.36090709342960386,-0.34043921567017826,-0.378617039529262,False
-1.4662773237111546,-1.4662773334270502,1.3162725686054886,1.4826256173469334,True
-1.4312293878157663,-1.4312292851316675,1.3023836698984033,1.4459396443551031,False
0.7930252518020782,0.7930252554956749,-0.8122937314232905,-0.806747773206311,False
0.8839580554552939,0.8839578391089757,-0.9083664156979847,-0.89496866196526,False
0.6284046500307744,0.6284046531019971,-0.6362168651110142,-0.6452294294102622,False
-1.1132330081423913,-1.1132330151644094,1.13574863977814,1.1158586535974264,True
-1.3808175244849077,-1.3808176456340975,1.280820607164779,1.393281884771245,True
-0.3136514039762156,-0.3136514055623257,0.4331442624155867,0.30277584384095174,False
1.528278877913443,1.5282791035225023,-1.6012361088682134,-1.495782226742299,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
1.0308034081041335,1.0308034126216568,-1.0626510049404891,-1.035786369676706,False
1.6652429863968197,1.6652432122267835,-1.770870291409584,-1.6173878525568786,False
-0.5428818438829618,-0.5428819584613052,0.6698908208944552,0.5342205173111889,False
-0.24527538882135794,-0.2452752787244534,0.35839499454552787,0.2338063454090164,False
-0.7030609322894256,-0.703060936391154,0.8201723259662291,0.6965094016754995,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-1.4312293878157663,-1.4312292851316675,1.3023836698984033,1.4459396443551031,False
0.7930252518020782,0.7930252554956749,-0.8122937314232905,-0.806747773206311,False
-0.39740559847860785,-0.3974057120004358,0.5222952578598568,0.3872729639997092,True
-0.39197593192542135,-0.3919761568225111,0.5166021652907445,0.38179349814331076,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
0.4876597613335139,0.48765998480405964,-0.48242622389739537,-0.5055092543790108,False
1.1975428013924883,1.1975430264118332,-1.238205152777131,-1.1930211083136528,False
1.0963067104939668,1.096306935316394,-1.131444807550925,-1.0979047171373055,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-1.3403388936989244,-1.3403390145137724,1.262161170339515,1.3510932664347428,False
0.043804871638014824,0.04380487207424653,0.028150230177279596,-0.05838084013631431,False
1.609326472060117,1.609326478267557,-1.6987147120931283,-1.5680171577995043,False
1.174495600494802,1.1744956054712195,-1.2138264702286006,-1.171462997491412,False
-1.7628256838896605,-1.7628256959781596,1.3969386084686315,1.795661577688817,False
-1.1831468254566218,-1.183146944988184,1.1785313348099713,1.1880180247543024,True
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
0.8526991234513084,0.8526991273596722,-0.8754094545591039,-0.8647269278852925,False
0.7930252518020782,0.7930252554956749,-0.8122937314232905,-0.806747773206311,False
1.3663754681087972,1.366375473656225,-1.4193062888921342,-1.3491443808373507,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
-0.5072328052883871,-0.5072328080897534,0.6346411179946824,0.4981804332270251,False
