pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.99058735370636,0.99529367685318,0.0431591980159282,0.3158018589019775,repaired,non-broken
1.0,1.0,1.6431508931269434e-10,0.3132616579532623,non-broken,non-broken
0.9996379613876344,0.9998189806938172,0.0025113434530794,0.3133590817451477,non-broken,non-broken
1.0,1.0,3.2602541661790356e-15,0.3132616579532623,non-broken,non-broken
1.0,1.0,1.2978859653678398e-10,0.3132616579532623,non-broken,non-broken
0.6795302629470825,0.8397651314735413,0.6348711252212524,0.4100247025489807,broken,non-broken
0.9999992847442628,0.9999996423721312,8.101295861706603e-06,0.3132619261741638,non-broken,non-broken
0.9999428391456604,0.9999713897705078,0.0004726547922473,0.3132770657539367,non-broken,non-broken
1.0,1.0,1.6842623296042802e-08,0.3132616579532623,non-broken,non-broken
1.0,1.0,1.4232341694064843e-10,0.3132616579532623,non-broken,non-broken
0.9955260753631592,0.9977630376815796,0.0229185111820697,0.3144668936729431,non-broken,non-broken
0.99997878074646,0.99998939037323,0.0001908332196762,0.3132674098014831,non-broken,non-broken
0.9964900016784668,0.9982450008392334,0.0185955930501222,0.3142068684101105,non-broken,non-broken
0.9999983310699464,0.9999991655349731,1.844265170802828e-05,0.3132621645927429,non-broken,non-broken
0.999952793121338,0.999976396560669,0.0003971259284298,0.3132743835449219,non-broken,non-broken
0.8795856833457947,0.9397928714752196,0.3282667696475982,0.3470975756645202,non-broken,non-broken
0.9655799865722656,0.9827899932861328,0.1254750788211822,0.3226357698440552,non-broken,non-broken
0.8778280019760132,0.9389140009880066,0.3317410051822662,0.3476133942604065,repaired,non-broken
0.9132798314094543,0.9566398859024048,0.2574914097785949,0.3373333811759949,repaired,non-broken
0.9997470378875732,0.9998735189437866,0.0018200643826276,0.3133297264575958,non-broken,non-broken
0.9999599456787108,0.9999799728393556,0.0003411455545574,0.3132724463939667,repaired,non-broken
0.9999971389770508,0.9999985694885254,2.971386311401147e-05,0.3132624328136444,non-broken,non-broken
0.9999999403953552,1.0,1.392043145642674e-06,0.3132616579532623,non-broken,non-broken
0.9999430775642396,0.9999715089797974,0.0004704856546595,0.3132769763469696,non-broken,non-broken
0.999746799468994,0.9998733997344972,0.0018218784825876,0.3133297860622406,non-broken,non-broken
0.989466905593872,0.994733452796936,0.0474399477243423,0.3161053657531738,broken,non-broken
0.6902441382408142,0.1548779159784317,0.6219139099121094,1.0966778993606567,repaired,non-repaired
0.9999725222587584,0.9999862909317015,0.0002416882634861,0.3132690489292145,non-broken,non-broken
1.0,1.0,2.2823417822337433e-08,0.3132616579532623,non-broken,non-broken
0.9999985694885254,0.9999992847442628,1.5457555491593666e-05,0.3132620751857757,non-broken,non-broken
0.9940572381019592,0.997028648853302,0.0292242337018251,0.314863383769989,non-broken,non-broken
1.0,1.0,9.576972548330787e-10,0.3132616579532623,non-broken,non-broken
0.9999988675117492,0.9999994039535522,1.212801998917712e-05,0.3132619857788086,non-broken,non-broken
1.0,1.0,8.448999722077133e-09,0.3132616579532623,non-broken,non-broken
0.5682358741760254,0.7841179370880127,0.7525766491889954,0.4488591849803924,non-repaired,non-broken
1.0,1.0,3.0245818294361015e-08,0.3132616579532623,broken,non-broken
0.9234194159507751,0.9617096781730652,0.2343975454568863,0.3344406187534332,repaired,non-broken
0.9465186595916748,0.9732593297958374,0.177773430943489,0.3279285430908203,non-broken,non-broken
0.9981858134269714,0.999092936515808,0.010475724004209,0.3137499094009399,non-broken,non-broken
0.9727162718772888,0.986358106136322,0.1040686145424842,0.3206728994846344,broken,non-broken
0.9999988079071044,0.9999994039535522,1.3475661944539752e-05,0.3132619857788086,non-broken,non-broken
0.0360080599784851,0.481995940208435,0.999064564704895,0.7113132476806641,non-repaired,repaired
0.9925245642662048,0.99626225233078,0.0355217047035694,0.315277636051178,non-broken,non-broken
0.9559312462806702,0.9779656529426576,0.1527154743671417,0.3253058493137359,non-repaired,non-broken
0.9998939633369446,0.99994695186615,0.0008292767452076,0.3132902383804321,non-broken,non-broken
1.0,1.0,1.1994884197008561e-08,0.3132616579532623,non-broken,non-broken
0.8538634777069092,0.9269317388534546,0.3772708773612976,0.3547098040580749,repaired,non-broken
0.8078365921974182,0.9039183259010316,0.456450343132019,0.3686776757240295,repaired,broken
0.9998645782470704,0.9999322891235352,0.0010354332625865,0.3132980763912201,non-broken,non-broken
