pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.9990015625953674,0.9995007514953612,0.0061952080577611,0.313530296087265,non-broken,non-broken
0.9999997615814208,0.9999998807907104,2.854623289749725e-06,0.3132617473602295,non-broken,non-broken
0.8545798659324646,0.9272899627685548,0.3759567141532898,0.3544958829879761,repaired,non-broken
0.999995231628418,0.999997615814209,4.816908040083945e-05,0.3132629692554474,non-broken,non-broken
0.998552680015564,0.999276340007782,0.0085934018716216,0.3136511445045471,non-broken,non-broken
0.5521819591522217,0.2239090502262115,0.7672412395477295,1.0068767070770264,repaired,non-repaired
0.9999592304229736,0.9999796152114868,0.0003474254335742,0.313272625207901,non-broken,non-broken
0.9787729382514954,0.0106135131791234,0.0848335102200508,1.29778790473938,non-broken,non-repaired
0.9999451637268066,0.9999725818634032,0.0004549442674033,0.313276469707489,non-broken,non-broken
0.9933047890663148,0.0033476063981652,0.0323476493358612,1.3083715438842771,broken,non-repaired
0.9999935626983644,0.999996781349182,6.374045915436e-05,0.3132633864879608,non-broken,non-broken
0.9999943375587464,0.9999971389770508,5.583586244028993e-05,0.3132632076740265,non-broken,non-broken
0.5294354557991028,0.7647177577018738,0.787106454372406,0.4630654156208038,repaired,non-broken
1.0,1.0,2.9034950442194396e-13,0.3132616579532623,non-broken,non-broken
0.8170965909957886,0.0914516896009445,0.4412969350814819,1.1829280853271484,repaired,non-repaired
0.9999997615814208,0.9999998807907104,3.2879793252504896e-06,0.3132617473602295,non-broken,non-broken
0.946346402168274,0.0268268100917339,0.1782198250293731,1.2743231058120728,non-broken,non-repaired
0.9999999403953552,1.0,8.733909453439992e-07,0.3132616579532623,non-broken,non-broken
0.0739420354366302,0.5369710326194763,0.9960525035858154,0.6568593978881836,repaired,non-broken
1.0,1.0,3.818846892045258e-07,0.3132616579532623,non-broken,non-broken
0.364802747964859,0.3175986111164093,0.901750922203064,0.892092227935791,non-repaired,non-repaired
0.9794843196868896,0.9897421598434448,0.0824976414442062,0.3188207447528839,non-broken,non-broken
0.9700437784194946,0.0149780930951237,0.1122284531593322,1.2914506196975708,broken,non-repaired
0.9964381456375122,0.998219072818756,0.0188326388597488,0.3142208755016327,non-broken,non-broken
