pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.5872939825057983,0.7936469912528992,0.734453558921814,0.4420087039470672,broken,non-broken
0.8516285419464111,0.9258142709732056,0.3813532590866089,0.3553777039051056,non-broken,non-broken
0.1536476016044616,0.4231762290000915,0.9829030632972716,0.7729190587997437,non-repaired,non-repaired
0.3974838256835937,0.6987419128417969,0.8828233480453491,0.5140257477760315,non-repaired,non-broken
0.1195528507232666,0.5597764253616333,0.9896652102470398,0.6351563334465027,repaired,non-broken
0.6892522573471069,0.1553738862276077,0.6231266260147095,1.096017360687256,repaired,non-repaired
0.6107421517372131,0.8053710460662842,0.7110550403594971,0.4336947202682495,broken,non-broken
0.582577109336853,0.2087114751338958,0.7390124797821045,1.0262736082077026,repaired,non-repaired
0.6550818681716919,0.827540934085846,0.6632993221282959,0.4183152019977569,repaired,non-broken
0.891718864440918,0.945859432220459,0.3037320375442505,0.3435545861721039,non-broken,non-broken
0.3468304276466369,0.3265847563743591,0.911398947238922,0.8815240263938904,repaired,non-repaired
0.3108759820461273,0.6554380059242249,0.9291174411773682,0.5497413277626038,broken,non-broken
0.8117623329162598,0.90588116645813,0.4500705599784851,0.3674688041210174,non-broken,non-broken
0.8838075399398804,0.9419037699699402,0.3198409080505371,0.3458612859249115,non-broken,non-broken
0.3466432094573974,0.3266783952713012,0.911496639251709,0.8814142942428589,repaired,non-repaired
0.956588327884674,0.0217058211565017,0.1509140729904174,1.2817116975784302,non-broken,non-repaired
0.8301498293876648,0.9150749444961548,0.4192995727062225,0.3618502616882324,non-broken,non-broken
0.3466432094573974,0.6733216047286987,0.911496639251709,0.5347710847854614,broken,non-broken
0.3466432094573974,0.3266783952713012,0.911496639251709,0.8814142942428589,non-broken,non-repaired
0.257350206375122,0.628675103187561,0.9516839981079102,0.5727279782295227,repaired,non-broken
0.9295605421066284,0.9647802710533142,0.2199281454086303,0.3326987624168396,non-broken,non-broken
0.8975825309753418,0.9487912654876708,0.2915096282958984,0.3418532013893127,non-broken,non-broken
0.1153413355350494,0.5576706528663635,0.9903820753097534,0.6371386051177979,repaired,non-broken
0.0034805536270141,0.5017402768135071,0.9999912977218628,0.6914084553718567,repaired,non-broken
0.9454957842826844,0.9727478623390198,0.1804183423519134,0.328214555978775,non-broken,non-broken
0.8179035782814026,0.9089518189430236,0.4399589896202087,0.3655842840671539,non-broken,non-broken
0.925959289073944,0.9629796147346495,0.2284597605466842,0.3337192833423614,non-broken,non-broken
