pcs,lps,entropy,loss
1.0,1.0,1.207444890354192e-22,1.4611501693725586
1.0,1.0,1.8744105480028995e-25,1.4611501693725586
0.9999704957008362,0.9999852180480957,0.0002582765882834792,1.461162805557251
1.0,1.0,2.3110645841484256e-08,1.4611501693725586
1.0,1.0,4.719031790402638e-20,1.4611501693725586
1.0,1.0,4.110824303685723e-20,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
0.9999907612800598,0.9999953508377075,8.820186485536397e-05,1.4611541032791138
1.0,1.0,9.440521975268013e-11,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,1.5652833041239884e-21,1.4611501693725586
1.0,1.0,1.1110596048677952e-24,1.4611501693725586
1.0,1.0,8.77979629187014e-38,1.4611501693725586
0.9999961256980896,0.9999980926513672,3.989747347077355e-05,1.4611518383026123
0.999997079372406,0.9999985694885254,3.0510649594361894e-05,1.461151361465454
0.9999999403953552,1.0,8.21827143226983e-07,1.4611501693725586
1.0,1.0,2.8683600633572226e-11,1.4611501693725586
1.0,1.0,4.6726912310723116e-29,1.4611501693725586
1.0,1.0,1.1271187361217017e-07,1.4611501693725586
1.0,1.0,3.769145075793417e-17,1.4611501693725586
0.906153678894043,0.9530768394470215,0.27318018674850464,1.5015182495117188
0.9999999403953552,1.0,8.67769642809435e-07,1.4611501693725586
1.0,1.0,6.014527944582922e-19,1.4611501693725586
0.9999914169311523,0.9999957084655762,8.259460446424782e-05,1.4611538648605347
0.9999547004699707,0.9999773502349854,0.0003823495644610375,1.4611694812774658
1.0,1.0,4.165518299216464e-14,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
0.9999973773956299,0.9999985694885254,3.2894364267122e-05,1.461151361465454
1.0,1.0,1.0014836480090586e-16,1.4611501693725586
0.999998152256012,0.9999990463256836,1.9438060917309485e-05,1.4611510038375854
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,5.518994929628403e-20,1.4611501693725586
1.0,1.0,9.722506653930818e-12,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,1.0570425014889279e-13,1.4611501693725586
1.0,1.0,1.2552987295466611e-11,1.4611501693725586
1.0,1.0,8.32626856350771e-10,1.4611501693725586
1.0,1.0,-0.0,1.4611501693725586
1.0,1.0,1.3078714713066642e-14,1.4611501693725586
1.0,1.0,2.811432198157604e-10,1.4611501693725586
1.0,1.0,5.824142958783406e-16,1.4611501693725586
0.9999995827674866,0.9999997615814209,4.7944399739208166e-06,1.4611504077911377
1.0,1.0,1.0257310646200665e-14,1.4611501693725586
1.0,1.0,3.683065853603048e-22,1.4611501693725586
1.0,1.0,4.774323523303944e-22,1.4611501693725586
1.0,1.0,5.2777806430759355e-11,1.4611501693725586
0.9999978542327881,0.999998927116394,2.2860624085296877e-05,1.4611510038375854
1.0,1.0,2.137778842836724e-08,1.4611501693725586
1.0,1.0,2.0762784547212476e-10,1.4611501693725586
