pcs,lps,entropy,loss
0.40318310260772705,0.7015915513038635,0.8793367147445679,0.5117390751838684
0.7849210500717163,0.8924605250358582,0.49244940280914307,0.37579992413520813
0.4294062554836273,0.28529688715934753,0.8625681400299072,0.930724024772644
0.8439684510231018,0.9219841957092285,0.39514878392219543,0.35767489671707153
0.09268051385879517,0.54634028673172,0.9937949180603027,0.6478802561759949
0.2060946226119995,0.39695268869400024,0.9691400527954102,0.8014944791793823
0.6831547021865845,0.15842267870903015,0.6305226683616638,1.0919617414474487
0.2905871570110321,0.6452935934066772,0.9382011890411377,0.5583718419075012
0.37520530819892883,0.6876026391983032,0.8959214687347412,0.5230396389961243
0.40110939741134644,0.29944533109664917,0.880611777305603,0.9136795997619629
0.2711814343929291,0.6355907320976257,0.9462824463844299,0.5667208433151245
0.24909541010856628,0.6245477199554443,0.9547666311264038,0.5763355493545532
0.4261934459209442,0.2869032919406891,0.8646873235702515,0.9287792444229126
0.7885063290596008,0.8942531943321228,0.48695236444473267,0.3746781647205353
0.7839831113815308,0.8919915556907654,0.49387943744659424,0.3760937750339508
0.22420859336853027,0.6121042966842651,0.9634281396865845,0.5873134732246399
0.8288969397544861,0.9144484996795654,0.4214444160461426,0.36223089694976807
0.0850604772567749,0.45746976137161255,0.9947744607925415,0.736581563949585
0.23274239897727966,0.38362881541252136,0.9605646729469299,0.8162742853164673
0.14921286702156067,0.42539355158805847,0.9838794469833374,0.7705341577529907
0.7900705337524414,0.8950352668762207,0.4845386743545532,0.3741896450519562
0.2526136338710785,0.6263067722320557,0.9534657001495361,0.5747959613800049
0.4252694845199585,0.28736525774002075,0.8652934432029724,0.9282203316688538
0.3127966821193695,0.34360167384147644,0.9282236099243164,0.8617261648178101
0.43769150972366333,0.2811542749404907,0.857018768787384,0.9357509613037109
0.7972265481948853,0.8986132740974426,0.47337606549263,0.3719613552093506
0.31815657019615173,0.6590782999992371,0.9256979823112488,0.5466688275337219
0.848379373550415,0.9241896867752075,0.3872417211532593,0.3563506305217743
0.5503807067871094,0.7751903533935547,0.7688530683517456,0.4553532302379608
0.2994159460067749,0.35029202699661255,0.9343286156654358,0.8540197610855103
0.545430064201355,0.7727150321006775,0.7732482552528381,0.4571668803691864
0.656400203704834,0.828200101852417,0.6618056893348694,0.41786476969718933
0.053710758686065674,0.4731445908546448,0.9979180097579956,0.7203631401062012
0.9306097030639648,0.9653048515319824,0.21741707623004913,0.33240199089050293
0.1572713851928711,0.5786356925964355,0.9820837378501892,0.6176000833511353
0.6207093000411987,0.8103546500205994,0.7007289528846741,0.4301987588405609
0.039956092834472656,0.5199780464172363,0.9988480806350708,0.6733686923980713
0.2968846261501312,0.3515577018260956,0.9354515075683594,0.8525668382644653
0.4485902488231659,0.7242951393127441,0.8495321869850159,0.49379804730415344
0.42570945620536804,0.7128547430038452,0.8650049567222595,0.5027769804000854
0.63417649269104,0.81708824634552,0.6864056587219238,0.4255109429359436
0.28650614619255066,0.6432530879974365,0.9399497509002686,0.5601198673248291
0.09426727890968323,0.4528663456439972,0.9935804009437561,0.7413911819458008
0.5264014601707458,0.7632007598876953,0.7896769642829895,0.4641910493373871
0.763735830783844,0.8818678855895996,0.5239676237106323,0.3824847936630249
0.35513100028038025,0.32243451476097107,0.9070093035697937,0.8863952159881592
0.31955936551094055,0.3402203619480133,0.9250293970108032,0.8656376600265503
0.1434575319290161,0.42827123403549194,0.9851032495498657,0.7674462199211121
0.9202362895011902,0.9601181745529175,0.24175028502941132,0.335346519947052
0.45279911160469055,0.7263995409011841,0.8465837240219116,0.49216005206108093
0.2236318290233612,0.6118159294128418,0.9636176228523254,0.5875696539878845
0.21874350309371948,0.39062827825546265,0.9652037620544434,0.808488130569458
0.34621384739875793,0.32689306139945984,0.9117205142974854,0.8811628818511963
0.24260735511779785,0.3786963224411011,0.9571160078048706,0.8217901587486267
0.729036808013916,0.864518404006958,0.572282075881958,0.39364442229270935
0.25621497631073,0.371892511844635,0.9521141052246094,0.8294380903244019
0.08995801210403442,0.4550210237503052,0.9941545724868774,0.7391373515129089
0.7495113611221313,0.8747556805610657,0.544249951839447,0.3870277404785156
0.6697094440460205,0.8348547220230103,0.6464777588844299,0.41333886981010437
0.6635879278182983,0.8317939639091492,0.6535844802856445,0.41541558504104614
0.7410225868225098,0.8705112934112549,0.5560342073440552,0.38975995779037476
0.252926230430603,0.3735368847846985,0.9533491134643555,0.8275855183601379
0.3981036841869354,0.3009481728076935,0.882446825504303,0.911880373954773
0.2665451765060425,0.6332725882530212,0.9481261968612671,0.5687292218208313
0.6571893692016602,0.17140528559684753,0.6609094142913818,1.0747846364974976
0.8592821955680847,0.92964106798172,0.36726152896881104,0.3530947268009186
0.3195965886116028,0.659798264503479,0.9250115752220154,0.546062707901001
0.23064574599266052,0.6153228878974915,0.9612784385681152,0.5844593048095703
0.6991829872131348,0.8495914936065674,0.6108617186546326,0.4034571945667267
0.9532031416893005,0.9766015410423279,0.16011834144592285,0.3260641396045685
0.39070379734039307,0.30464810132980347,0.8868987560272217,0.9074601531028748
0.09351468086242676,0.5467573404312134,0.9936826229095459,0.6474825739860535
0.03401169180870056,0.5170058608055115,0.999165415763855,0.6762858629226685
0.21144193410873413,0.6057209968566895,0.9675054550170898,0.5930042862892151
0.23480328917503357,0.617401659488678,0.9598564505577087,0.5826213359832764
0.7841032147407532,0.8920515775680542,0.4936964511871338,0.37605613470077515
0.3391672670841217,0.33041635155677795,0.9153512716293335,0.8770416975021362
0.8051935434341431,0.9025967717170715,0.4607095718383789,0.3694934546947479
0.7311375737190247,0.8655688166618347,0.5694667100906372,0.3929613530635834
0.5728328227996826,0.7864164113998413,0.7482770681381226,0.44719916582107544
0.2907050848007202,0.6453525424003601,0.9381502866744995,0.5583213567733765
0.26373717188835144,0.3681314289569855,0.9492264986038208,0.8336852788925171
0.4388420581817627,0.7194210290908813,0.8562384843826294,0.4976081848144531
0.17746728658676147,0.41126638650894165,0.977160632610321,0.785812497138977
0.3705512583255768,0.6852756142616272,0.8985519409179688,0.5249377489089966
0.9314327239990234,0.9657163023948669,0.2154388129711151,0.3321693241596222
0.23130744695663452,0.38434624671936035,0.9610539078712463,0.8154739141464233
